
RCP6.0_MIDYEAR__CONCENTRATIONS____________________________
CONTENT:           CMIP5 RECOMMENDATIONS FOR ANNUAL AVERAGE, GLOBAL MEAN CONCENTRATIONS.
RUN:               RCP6, FINAL RELEASE, 30 May 2010
RCP6.0 CONTACT:    AIM group, Toshihiko Masui (masui@nies.go.jp) & Kenichi Matsumoto (matsumoto.kenichi@nies.go.jp)
DATE:              30/5/2010 01:02:33 (updated description) 
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:     M. Meinshausen, S. Smith et al. "The RCP GHG concentrations and their extension from 1765 to 2500", in prep., Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps
NOTE:              RCP6 starts 2005; 20th century data and earlier is provided for convenience; 

COLUMN_DESCRIPTION________________________________________
1. CO2EQ            - CO2 equivalence concentrations using CO2 radiative forcing relationship Q = 3.71/ln(2)*ln(C/278), aggregating all anthropogenic forcings, including greenhouse gases listed below (i.e. columns 3,4,5 and 8-35), and aerosols, trop. ozone etc. (not listed below).
2. KYOTO-CO2EQ      - As column 1, but only aggregating greenhouse gases controlled under the Kyoto Protocol (columns 3,4,5 and 8-19).
3. CO2              - Atmospheric CO2 concentrations
4. CH4              - Atmospheric CH4 concentrations
5. N2O              - Atmospheric N2O concentrations
6. FGASSUMHFC134AEQ - All flourinated gases controlled under the Kyoto Protocol, i.e. HFCs, PFCs, and SF6 (columns 8-19) expressed as HFC134a equivalence concentrations.
7. MHALOSUMCFC12EQ  - All flourinated gases controlled under the Montreal Protocol, i.e. CFCs, HCFCs, Halons, CCl4, CH3Br, CH3Cl (columns 20-35) expressed as CFC-12 equivalence concentrations.
8. - 19.            - Flourinated Gases controlled under the Kyoto Protocol
20. - 35.           - Ozone Depleting Substances controlled under the Montreal Protocol


 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          35,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          40,
 THISFILE_UNITS          =  SEE ROW 38,
 THISFILE_DATTYPE        =  RCPDAT
/

   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
      2180      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2181      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2182      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2183      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2184      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2185      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2186      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2187      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2188      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2189      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2190      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2191      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2192      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2193      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2194      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2195      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2196      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2197      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2198      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2199      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2200      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2201      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2202      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2203      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2204      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
